"County","Year","Sex","Population"
"Gyor-Moson-Sopron","2013","Female",30647.5
"Gyor-Moson-Sopron","2014","Female",31796.5
"Gyor-Moson-Sopron","2015","Female",33434.5
"Gyor-Moson-Sopron","2016","Female",35086
"Gyor-Moson-Sopron","2017","Female",36550
"Gyor-Moson-Sopron","2018","Female",37908
"Gyor-Moson-Sopron","2019","Female",38988.5
"Gyor-Moson-Sopron","2011","Female",28760.5
"Gyor-Moson-Sopron","2012","Female",29735
"Gyor-Moson-Sopron","2013","Female",30647.5
"Gyor-Moson-Sopron","2014","Female",31796.5
"Gyor-Moson-Sopron","2015","Female",33434.5
"Gyor-Moson-Sopron","2016","Female",35086
"Gyor-Moson-Sopron","2017","Female",36550
"Gyor-Moson-Sopron","2018","Female",37908
"Gyor-Moson-Sopron","2019","Female",38988.5
"Gyor-Moson-Sopron","2011","Female",28760.5
"Gyor-Moson-Sopron","2012","Female",29735
"Gyor-Moson-Sopron","2013","Female",30647.5
"Gyor-Moson-Sopron","2014","Female",31796.5
"Gyor-Moson-Sopron","2015","Female",33434.5
"Gyor-Moson-Sopron","2016","Female",35086
"Gyor-Moson-Sopron","2017","Female",36550
"Gyor-Moson-Sopron","2018","Female",37908
